image_path,species_label,timestamp,latitude,longitude,detection_confidence,bbox
data\raw\images\eccv_18_all_images_sm\59d8ee57-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-28 05:25:02,32.047059,-110.033333,0.8886,"[496.23895263671875, 475.10089111328125, 735.755859375, 597.5307006835938]"
data\raw\images\eccv_18_all_images_sm\5a0c9aa2-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-15 04:52:21,32.047059,-110.033333,0.7224,"[875.1099853515625, 384.339599609375, 1005.9685668945312, 467.51312255859375]"
data\raw\images\eccv_18_all_images_sm\59910622-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-09-05 02:33:36,32.047059,-110.033333,0.813,"[280.35845947265625, 501.68560791015625, 507.1314392089844, 616.384765625]"
data\raw\images\eccv_18_all_images_sm\59b7a6d3-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-11 21:08:26,32.047059,-110.033333,0.8693,"[500.6329650878906, 346.16082763671875, 653.4135131835938, 513.3551025390625]"
data\raw\images\eccv_18_all_images_sm\59da8c40-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-08-12 10:59:34,32.047059,-110.033333,0.5865,"[138.2075958251953, 323.6868591308594, 235.15234375, 388.93646240234375]"
data\raw\images\eccv_18_all_images_sm\59a30ad6-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-07 22:59:05,32.047059,-110.033333,0.8458,"[332.0130920410156, 310.1122131347656, 473.05303955078125, 385.88262939453125]"
data\raw\images\eccv_18_all_images_sm\59eab6e4-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-03 23:24:44,32.047059,-110.033333,0.7951,"[399.3789978027344, 580.55419921875, 626.7594604492188, 696.1494140625]"
data\raw\images\eccv_18_all_images_sm\596bd92a-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-09-03 21:31:02,32.047059,-110.033333,0.852,"[0.9065612554550171, 542.85888671875, 148.28854370117188, 618.0430908203125]"
data\raw\images\eccv_18_all_images_sm\599105b1-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-08-12 10:59:33,32.047059,-110.033333,0.6835,"[287.3311462402344, 344.0567321777344, 359.0193176269531, 398.7481994628906]"
data\raw\images\eccv_18_all_images_sm\5a296337-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-13 12:26:10,32.047059,-110.033333,0.8435,"[134.97366333007812, 304.58319091796875, 230.5638885498047, 421.709228515625]"
data\raw\images\eccv_18_all_images_sm\59fc7f25-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-01 14:00:31,32.047059,-110.033333,0.5587,"[428.72918701171875, 507.90606689453125, 464.6070861816406, 555.7760620117188]"
data\raw\images\eccv_18_all_images_sm\598494e3-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-15 04:52:20,32.047059,-110.033333,0.4117,"[786.8857421875, 381.9456481933594, 970.5140380859375, 469.45068359375]"
data\raw\images\eccv_18_all_images_sm\5a217716-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-06 20:59:36,32.047059,-110.033333,0.8274,"[799.6217041015625, 244.88485717773438, 878.6767578125, 334.23876953125]"
data\raw\images\eccv_18_all_images_sm\59a17bb1-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-06 20:59:34,32.047059,-110.033333,0.8416,"[678.7019653320312, 295.87860107421875, 802.1949462890625, 393.754150390625]"
data\raw\images\eccv_18_all_images_sm\59fae437-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-28 23:02:02,32.047059,-110.033333,0.7686,"[671.1861572265625, 346.177734375, 793.6602172851562, 406.21185302734375]"
data\raw\images\eccv_18_all_images_sm\597e61c2-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-04 20:46:31,32.047059,-110.033333,0.8634,"[457.599365234375, 433.06134033203125, 618.5068359375, 548.326904296875]"
data\raw\images\eccv_18_all_images_sm\59a94de1-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-02 10:51:56,32.047059,-110.033333,0.4741,"[757.5467529296875, 336.96917724609375, 817.1339721679688, 407.65087890625]"
data\raw\images\eccv_18_all_images_sm\59e441be-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-22 01:43:48,32.047059,-110.033333,0.6192,"[789.3482055664062, 255.88894653320312, 886.1239013671875, 340.9740295410156]"
data\raw\images\eccv_18_all_images_sm\59910474-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-18 04:16:10,32.047059,-110.033333,0.823,"[881.7991943359375, 367.8821716308594, 1019.2303466796875, 468.60504150390625]"
data\raw\images\eccv_18_all_images_sm\5a14a70b-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-30 23:50:36,32.047059,-110.033333,0.8686,"[386.4111633300781, 505.5960998535156, 609.0731201171875, 658.326171875]"
data\raw\images\eccv_18_all_images_sm\59783236-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-11 21:08:24,32.047059,-110.033333,0.8357,"[650.8275146484375, 360.94647216796875, 801.6637573242188, 458.9425354003906]"
data\raw\images\eccv_18_all_images_sm\59adfb60-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-06 21:26:25,32.047059,-110.033333,0.8591,"[676.29052734375, 269.7437438964844, 773.5906372070312, 345.4212951660156]"
data\raw\images\eccv_18_all_images_sm\5a049471-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-18 03:25:05,32.047059,-110.033333,0.8557,"[385.7330017089844, 509.9122619628906, 521.018798828125, 676.0692749023438]"
data\raw\images\eccv_18_all_images_sm\597389ae-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-07 22:00:24,32.047059,-110.033333,0.8462,"[478.3472595214844, 442.4052734375, 616.9866333007812, 561.4885864257812]"
data\raw\images\eccv_18_all_images_sm\59d8eb30-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-08 05:36:20,32.047059,-110.033333,0.8493,"[380.49224853515625, 454.0270080566406, 568.1530151367188, 589.9443359375]"
data\raw\images\eccv_18_all_images_sm\59a49a7f-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-27 02:52:28,32.047059,-110.033333,0.8265,"[340.21807861328125, 312.8959045410156, 458.42010498046875, 398.95428466796875]"
data\raw\images\eccv_18_all_images_sm\5a015cbb-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-08-19 13:48:59,32.047059,-110.033333,0.4218,"[853.7843627929688, 534.8480224609375, 940.01806640625, 621.599609375]"
data\raw\images\eccv_18_all_images_sm\5a049653-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-06 21:26:23,32.047059,-110.033333,0.7919,"[572.2913208007812, 289.3223571777344, 705.6424560546875, 359.31732177734375]"
data\raw\images\eccv_18_all_images_sm\59a7be3a-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-30 23:50:39,32.047059,-110.033333,0.8412,"[712.947998046875, 342.796142578125, 774.7019653320312, 450.5439453125]"
data\raw\images\eccv_18_all_images_sm\597389b0-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-15 05:39:17,32.047059,-110.033333,0.8167,"[393.565673828125, 482.8121643066406, 512.052734375, 603.0726318359375]"
data\raw\images\eccv_18_all_images_sm\59a6298c-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-27 02:52:20,32.047059,-110.033333,0.7471,"[519.0106201171875, 313.2925720214844, 678.6083374023438, 391.63427734375]"
data\raw\images\eccv_18_all_images_sm\5a0fcf66-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-04 20:46:32,32.047059,-110.033333,0.7955,"[568.5220947265625, 361.95166015625, 701.4971313476562, 472.78265380859375]"
data\raw\images\eccv_18_all_images_sm\596bdaee-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-08-19 13:48:54,32.047059,-110.033333,0.7298,"[445.7793884277344, 548.1204833984375, 640.913818359375, 636.365234375]"
data\raw\images\eccv_18_all_images_sm\59c99c2b-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-28 05:25:01,32.047059,-110.033333,0.8675,"[373.6017761230469, 516.5719604492188, 617.9381103515625, 640.7733154296875]"
data\raw\images\eccv_18_all_images_sm\59d0e120-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-01 14:00:34,32.047059,-110.033333,0.604,"[940.9100341796875, 378.194580078125, 987.4232177734375, 442.1582946777344]"
data\raw\images\eccv_18_all_images_sm\59b614c0-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-29 21:13:05,32.047059,-110.033333,0.88,"[428.938720703125, 451.716552734375, 583.5929565429688, 579.0707397460938]"
data\raw\images\eccv_18_all_images_sm\59e5e026-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-08-16 09:44:31,32.047059,-110.033333,0.4469,"[159.72128295898438, 607.983642578125, 194.84292602539062, 655.7723388671875]"
data\raw\images\eccv_18_all_images_sm\59f79bcf-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-17 05:44:07,32.047059,-110.033333,0.8587,"[507.1398010253906, 422.84136962890625, 621.7070922851562, 548.9178466796875]"
data\raw\images\eccv_18_all_images_sm\599be7f2-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-30 23:50:40,32.047059,-110.033333,0.785,"[732.0748291015625, 306.04888916015625, 793.5924072265625, 418.3484802246094]"
data\raw\images\eccv_18_all_images_sm\5967368d-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-15 05:39:23,32.047059,-110.033333,0.8288,"[444.4951171875, 317.25225830078125, 588.4554443359375, 400.86181640625]"
data\raw\images\eccv_18_all_images_sm\59a17b39-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-06 20:59:32,32.047059,-110.033333,0.853,"[489.65875244140625, 429.44696044921875, 618.2830810546875, 559.7200927734375]"
data\raw\images\eccv_18_all_images_sm\59a30bf2-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-08-14 11:21:53,32.047059,-110.033333,0.4199,"[293.9192199707031, 681.2537841796875, 337.1787109375, 746.7322998046875]"
data\raw\images\eccv_18_all_images_sm\5987b4f6-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-09 02:07:20,32.047059,-110.033333,0.8351,"[146.4135284423828, 318.0806579589844, 253.2401885986328, 443.0577087402344]"
data\raw\images\eccv_18_all_images_sm\59c80592-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-09-05 05:31:24,32.047059,-110.033333,0.6995,"[624.9343872070312, 450.710205078125, 714.1161499023438, 529.9994506835938]"
data\raw\images\eccv_18_all_images_sm\598942c8-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-07 22:59:02,32.047059,-110.033333,0.8381,"[435.31268310546875, 307.1665954589844, 585.3284301757812, 381.5992736816406]"
data\raw\images\eccv_18_all_images_sm\5a24a9ea-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-18 04:57:07,32.047059,-110.033333,0.8399,"[95.72441101074219, 476.91845703125, 290.84954833984375, 613.7318115234375]"
data\raw\images\eccv_18_all_images_sm\59b613db-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-02 10:53:13,32.047059,-110.033333,0.7179,"[390.1156921386719, 542.223388671875, 579.91845703125, 616.4853515625]"
data\raw\images\eccv_18_all_images_sm\5a1fe61c-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-22 01:43:42,32.047059,-110.033333,0.8628,"[425.5328674316406, 318.65802001953125, 589.2010498046875, 414.327392578125]"
data\raw\images\eccv_18_all_images_sm\5979bd5d-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-28 23:02:01,32.047059,-110.033333,0.8016,"[568.7760009765625, 338.24658203125, 688.7742919921875, 399.64715576171875]"
data\raw\images\eccv_18_all_images_sm\599104b6-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-07 22:59:03,32.047059,-110.033333,0.8809,"[433.6739807128906, 307.0773010253906, 590.1427612304688, 382.36474609375]"
data\raw\images\eccv_18_all_images_sm\59c4bf23-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-26 22:45:38,32.047059,-110.033333,0.8514,"[507.68878173828125, 433.80157470703125, 682.2099609375, 549.2799072265625]"
data\raw\images\eccv_18_all_images_sm\59c80401-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-22 05:44:09,32.047059,-110.033333,0.6642,"[565.0780029296875, 335.67620849609375, 661.7559814453125, 393.9159240722656]"
data\raw\images\eccv_18_all_images_sm\5a2af547-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-09-05 02:33:35,32.047059,-110.033333,0.8974,"[211.23892211914062, 526.6058349609375, 453.302490234375, 652.7811279296875]"
data\raw\images\eccv_18_all_images_sm\597513c7-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-27 02:52:21,32.047059,-110.033333,0.8005,"[516.3872680664062, 313.59967041015625, 667.6029052734375, 390.98773193359375]"
data\raw\images\eccv_18_all_images_sm\5979bd2f-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-17 05:44:05,32.047059,-110.033333,0.8978,"[204.34722900390625, 551.9693603515625, 455.80120849609375, 682.1322021484375]"
data\raw\images\eccv_18_all_images_sm\59c66a95-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-06 20:59:30,32.047059,-110.033333,0.7237,"[299.4872741699219, 536.9586181640625, 465.806640625, 691.7932739257812]"
data\raw\images\eccv_18_all_images_sm\59973efd-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-22 01:43:43,32.047059,-110.033333,0.864,"[423.3997497558594, 319.2472229003906, 593.0841674804688, 412.57403564453125]"
data\raw\images\eccv_18_all_images_sm\598c5a1a-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-28 23:02:03,32.047059,-110.033333,0.8063,"[726.0507202148438, 341.3839416503906, 834.26806640625, 403.28955078125]"
data\raw\images\eccv_18_all_images_sm\5a015e8f-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-22 01:43:47,32.047059,-110.033333,0.7961,"[746.9119262695312, 273.32135009765625, 842.1214599609375, 362.3311462402344]"
data\raw\images\eccv_18_all_images_sm\59da8be1-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-02 10:53:00,32.047059,-110.033333,0.6604,"[476.47735595703125, 550.4048461914062, 535.8692626953125, 690.4952392578125]"
data\raw\images\eccv_18_all_images_sm\5967355d-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-26 22:45:37,32.047059,-110.033333,0.868,"[402.9517822265625, 393.1434020996094, 588.0282592773438, 517.7852783203125]"
data\raw\images\eccv_18_all_images_sm\59cb3763-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-08 05:36:21,32.047059,-110.033333,0.894,"[463.9522399902344, 411.27239990234375, 640.8729858398438, 541.8275756835938]"
data\raw\images\eccv_18_all_images_sm\59a30ba2-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-03 23:24:46,32.047059,-110.033333,0.8738,"[110.15315246582031, 629.8350830078125, 381.3182067871094, 742.8726806640625]"
data\raw\images\eccv_18_all_images_sm\5976a330-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-09-03 21:31:04,32.047059,-110.033333,0.7016,"[67.99951171875, 510.5899963378906, 206.2808074951172, 601.539794921875]"
data\raw\images\eccv_18_all_images_sm\59e91a68-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-15 05:39:15,32.047059,-110.033333,0.8229,"[244.81369018554688, 532.3689575195312, 471.43267822265625, 644.4046630859375]"
data\raw\images\eccv_18_all_images_sm\59941fea-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-07 21:31:14,32.047059,-110.033333,0.7956,"[236.46908569335938, 523.9002685546875, 465.573486328125, 692.9255981445312]"
data\raw\images\eccv_18_all_images_sm\598f763f-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-07 03:28:21,32.047059,-110.033333,0.7595,"[730.3887939453125, 248.757080078125, 855.6405029296875, 333.15203857421875]"
data\raw\images\eccv_18_all_images_sm\5a015c09-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-08 05:36:23,32.047059,-110.033333,0.8436,"[661.0698852539062, 304.236328125, 773.5310668945312, 412.42462158203125]"
data\raw\images\eccv_18_all_images_sm\599fc0a7-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-08-22 01:43:44,32.047059,-110.033333,0.8543,"[429.94921875, 320.09228515625, 632.8580932617188, 414.69415283203125]"
data\raw\images\eccv_18_all_images_sm\59641ed4-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-09-02 10:52:04,32.047059,-110.033333,0.7798,"[823.3441162109375, 346.9437561035156, 884.4627685546875, 420.44390869140625]"
data\raw\images\eccv_18_all_images_sm\5a2af482-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-12-13 16:39:57,31.494118,-110.331373,0.5811,"[118.36128997802734, 293.04034423828125, 173.63150024414062, 334.2948303222656]"
data\raw\images\eccv_18_all_images_sm\5a263ac0-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-12-03 04:23:33,31.494118,-110.331373,0.7977,"[489.776611328125, 311.3985900878906, 586.6509399414062, 573.9044799804688]"
data\raw\images\eccv_18_all_images_sm\599420a6-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-11-09 09:31:49,31.494118,-110.331373,0.4966,"[763.4238891601562, 242.9997100830078, 816.5121459960938, 282.6160583496094]"
data\raw\images\eccv_18_all_images_sm\5a21783f-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-12-12 20:03:04,31.494118,-110.331373,0.693,"[446.615966796875, 493.7330017089844, 511.9925231933594, 535.9622802734375]"
data\raw\images\eccv_18_all_images_sm\59929165-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-12-05 13:05:35,31.494118,-110.331373,0.8391,"[0.0, 351.18988037109375, 123.4044418334961, 479.19439697265625]"
data\raw\images\eccv_18_all_images_sm\597e6266-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-11-09 09:31:07,31.494118,-110.331373,0.5436,"[75.7878189086914, 604.2034912109375, 170.9698486328125, 715.3736572265625]"
data\raw\images\eccv_18_all_images_sm\599103f6-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-11-30 05:33:20,31.494118,-110.331373,0.6332,"[432.97857666015625, 242.1544647216797, 554.2496948242188, 478.281005859375]"
data\raw\images\eccv_18_all_images_sm\5a17dcf8-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-12-05 13:07:18,31.494118,-110.331373,0.5116,"[353.5975646972656, 645.524658203125, 449.15081787109375, 746.1663208007812]"
data\raw\images\eccv_18_all_images_sm\59941e19-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-11-11 05:27:47,31.494118,-110.331373,0.7759,"[749.7451171875, 623.5176391601562, 923.7913818359375, 746.5866088867188]"
data\raw\images\eccv_18_all_images_sm\59c99cba-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-12-14 12:11:53,31.494118,-110.331373,0.5272,"[309.83868408203125, 534.6069946289062, 409.78082275390625, 595.4810791015625]"
data\raw\images\eccv_18_all_images_sm\5a2c8694-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-11-13 04:40:45,31.494118,-110.331373,0.8498,"[340.073486328125, 436.77178955078125, 504.796630859375, 611.6007690429688]"
data\raw\images\eccv_18_all_images_sm\5a0c9bd9-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-12-05 04:27:23,31.494118,-110.331373,0.8718,"[411.6673278808594, 270.9305725097656, 527.7994384765625, 503.1554260253906]"
data\raw\images\eccv_18_all_images_sm\59d4191c-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-12-13 16:38:45,31.494118,-110.331373,0.5599,"[473.412109375, 526.8455810546875, 621.3395385742188, 630.7634887695312]"
data\raw\images\eccv_18_all_images_sm\5a2af545-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-11-13 04:40:46,31.494118,-110.331373,0.8234,"[409.96343994140625, 431.5392150878906, 616.9752197265625, 592.1182250976562]"
data\raw\images\eccv_18_all_images_sm\59ffb9dd-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-11-11 05:27:42,31.494118,-110.331373,0.9255,"[373.29803466796875, 410.6788635253906, 591.9725952148438, 589.1458740234375]"
data\raw\images\eccv_18_all_images_sm\5971fb79-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-12-03 10:15:23,31.494118,-110.331373,0.3508,"[758.898681640625, 583.2310791015625, 839.4923706054688, 636.4589233398438]"
data\raw\images\eccv_18_all_images_sm\5a17de31-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-12-14 12:11:09,31.494118,-110.331373,0.7654,"[0.0, 523.7052612304688, 59.40435791015625, 626.982666015625]"
data\raw\images\eccv_18_all_images_sm\5a296559-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-12-07 12:19:45,31.494118,-110.331373,0.8496,"[400.2162170410156, 216.79623413085938, 523.853759765625, 383.758056640625]"
data\raw\images\eccv_18_all_images_sm\59ffbb5d-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-11-27 03:01:25,31.494118,-110.331373,0.8725,"[596.0598754882812, 613.3779907226562, 873.9651489257812, 746.6027221679688]"
data\raw\images\eccv_18_all_images_sm\59aada5b-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-12-06 03:08:13,31.494118,-110.331373,0.8644,"[418.126953125, 404.034912109375, 538.8653564453125, 585.4302978515625]"
data\raw\images\eccv_18_all_images_sm\59cb3794-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-12-01 04:13:27,31.494118,-110.331373,0.8768,"[428.4623107910156, 380.73211669921875, 533.77294921875, 611.8092041015625]"
data\raw\images\eccv_18_all_images_sm\59eaba29-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-12-05 13:05:33,31.494118,-110.331373,0.6593,"[0.01708221435546875, 361.4024963378906, 52.73469924926758, 481.09210205078125]"
data\raw\images\eccv_18_all_images_sm\59b1316d-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-12-13 16:39:43,31.494118,-110.331373,0.6287,"[45.610042572021484, 358.3318786621094, 115.69853210449219, 443.115966796875]"
data\raw\images\eccv_18_all_images_sm\5968c0f0-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-11-26 23:08:03,31.494118,-110.331373,0.9108,"[440.96417236328125, 387.7486267089844, 590.0889892578125, 613.8237915039062]"
data\raw\images\eccv_18_all_images_sm\59a62c76-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-12-07 10:12:40,31.494118,-110.331373,0.8187,"[0.0, 363.4639587402344, 125.4781494140625, 474.32098388671875]"
data\raw\images\eccv_18_all_images_sm\59c66be9-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-12-13 16:39:47,31.494118,-110.331373,0.561,"[114.23127746582031, 293.52899169921875, 171.19984436035156, 336.0245666503906]"
data\raw\images\eccv_18_all_images_sm\59c4c050-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-12-14 12:01:04,31.494118,-110.331373,0.5542,"[72.6434326171875, 564.8831176757812, 121.01070404052734, 698.2072143554688]"
data\raw\images\eccv_18_all_images_sm\596d64c5-23d2-11e8-a6a3-ec086b02610b.jpg,squirrel,2011-11-09 09:30:39,31.494118,-110.331373,0.7606,"[0.094085693359375, 385.1068420410156, 109.4974365234375, 496.5138244628906]"
